,seconds of week [s],ECEF_vel_x,ECEF_vel_y,ECEF_vel_z,IMU_ATTI(0):velN[meters/Sec],IMU_ATTI(0):velE[meters/Sec],IMU_ATTI(0):velD[meters/Sec],IMU_ATTI(0):velH[meters/Sec],IMU_ATTI(0):velComposite[meters/Sec],GPS(0):Lat[degrees],GPS(0):Long[degrees],Normalized barometer:Raw[meters]
154,594884.0,0.22378138825297356,-0.006837743334472179,0.6249461211264133,0.5651359,0.19076516,-0.28340062,0.5964645270000001,0.66036797,37.4264776,-122.17575,19.545662
155,594884.25,0.15044457837939262,0.01672629825770855,0.6558165089227259,0.57803833,0.116143204,-0.3173362,0.589591016,0.66956687,37.42647879999999,-122.17574920000001,18.534805000000006
156,594884.5,0.1485643102787435,-0.11919092200696468,0.7652284353971481,0.59440076,0.18692987,-0.47598523,0.623101139,0.7841026999999999,37.4264802,-122.17574779999998,19.905422
157,594884.75,0.19335321569815278,-0.16959529742598534,0.8041455578058958,0.613873,0.25168124,-0.51457644,0.663463255,0.8396263,37.42648,-122.1757447,18.892246
158,594885.0,0.1896141623146832,-0.254125633276999,0.7500158720649779,0.5261938,0.29353023,-0.5400794,0.6025279339999999,0.80915123,37.4264814,-122.17574309999999,19.207897000000003
159,594885.1666666666,0.27418429125100374,-0.17901275400072336,0.6502464711666107,0.5129719,0.3251132,-0.39319277,0.607320943,0.723491,37.42648270000001,-122.17574240000002,18.612778
160,594885.3333333334,0.25389147410169244,-0.13947859685868025,0.572602201718837,0.4650812,0.28688437,-0.32801288,0.546445923,0.63733476,37.4264838,-122.175742,18.623764
161,594885.5,0.20383249083533883,-0.10450960695743561,0.5712965014390647,0.4658318,0.22589189999999998,-0.32488364,0.517712673,0.6112085,37.4264851,-122.1757412,18.164585000000002
162,594885.6666666666,0.1725436318665743,-0.1428533848375082,0.650378474034369,0.498783,0.21982709,-0.41195047,0.545076519,0.6832361,37.4264868,-122.1757412,18.393127999999997
163,594885.8333333334,0.15241836057975888,-0.1795758232474327,0.7360503496602178,0.5414144000000001,0.22234797,-0.4972115,0.585293225,0.76797616,37.426488299999995,-122.17574099999999,18.614875999999995
164,594886.0,0.12569359643384814,-0.23805024661123753,0.7900793896988034,0.545592,0.23086620000000002,-0.58065367,0.59242706,0.82953507,37.4264898,-122.1757412,18.096069999999997
165,594886.2,0.16117961425334215,-0.12685167789459229,0.7187838456593454,0.55765957,0.20168719,-0.44757327,0.593010894,0.7429561,37.4264917,-122.1757409,18.596047
166,594886.4,0.15024440363049507,-0.1514799240976572,0.7413394586183131,0.5593638000000001,0.20554636,-0.48246005,0.595933863,0.76674956,37.4264936,-122.1757405,18.282780000000002
167,594886.6,0.07634098548442125,-0.28768367413431406,0.6714866934344172,0.4099097,0.2155238,-0.56281245,0.46311604,0.72885823,37.4264948,-122.17574029999999,19.376103
168,594886.8,-0.13819899037480354,-0.5980457719415426,0.6728129470720887,0.18187833,0.19920589,-0.8629610999999999,0.269745645,0.9041375,37.4264958,-122.17574099999999,19.288869999999996
169,594887.0,-0.2998336753807962,-0.6921786675229669,0.6785052833147347,0.08566582,0.11252244,-0.9980474,0.141421118,1.0080171999999998,37.4264966,-122.1757405,19.662190000000002
170,594887.2,-0.24354578228667378,-0.6964195175096393,0.6224995502270758,0.05722495,0.16242394,-0.9430573,0.172209847,0.95865184,37.426497399999995,-122.1757395,18.64589
171,594887.4,-0.1893948232755065,-0.7203723257407546,0.6208937549963593,0.06115333,0.22101364,-0.9352819,0.229318025,0.9629844000000001,37.4264981,-122.17573859999999,19.927578000000004
172,594887.6,-0.20158204901963472,-0.7437548264861107,0.6485335971228778,0.06713074,0.22314970000000003,-0.9729507,0.23302859,1.0004674999999998,37.42649829999999,-122.17573859999999,20.199097000000002
173,594887.8,-0.30395128298550844,-0.6889968579635024,0.5983556099236012,0.022320458999999997,0.10734285,-0.9489395,0.109638905,0.95525223,37.4264994,-122.17573940000001,20.68728
174,594888.0,-0.4295545192435384,-0.6133898878470063,0.5954158874228597,0.018229201,-0.039232153,-0.9494484000000001,0.04326044,0.9504334999999999,37.4265,-122.1757408,20.428955000000002
175,594888.2,-0.5800447356887162,-0.6031551361083984,0.6156440451741219,-0.009145826,-0.1720602,-1.0185031,0.172303106,1.0329747,37.426500700000005,-122.17574209999998,21.745995
176,594888.4,-0.5424872911535203,-0.46586305368691683,0.515488410834223,-0.005903956,-0.21338114,-0.8494679,0.21346280399999998,0.87587786,37.42650089999999,-122.1757442,20.899777
177,594888.6,-0.47415106324478984,-0.37702129036188126,0.3995889159850776,-0.030126909,-0.20284972,-0.6904153000000001,0.20507471,0.72022843,37.426501,-122.1757453,20.64654
178,594888.8,-0.4710300983861089,-0.43530869390815496,0.3981027426198125,-0.06028049,-0.16916907,-0.7273713,0.17958816600000002,0.74921346,37.4265005,-122.17574599999999,21.55746
