week,seconds of week [s],pr [m],SV,sat x ECEF [m],sat y ECEF [m],sat z ECEF [m],idk wtf this is,Pr_sigma
2092,594654.445748488,24438980.874408,11,11986888.8868667,-23658286.9601193,2736656.31123404,-0.000360124093079,4.197094412
2092,594654.445748488,24701536.0827097,13,-13086273.1760034,11133168.4110165,20108514.9528957,-1.26E-05,3.897301954
2092,594654.445748488,23726819.0959222,23,-668841.456565199,-25381327.3394605,-6735916.93668167,-0.000136052952278,4.796679328
2092,594654.445748488,24117564.9648565,27,13247809.8133477,-7656094.26899315,21545039.993737,-0.000212145716549,3.597509496
2092,594654.445748488,21627510.0882423,28,-22621971.4857067,-13254460.0185392,4314749.31663891,0.000738972521138,3.297717038
2092,594654.445748488,21147569.6649595,30,-15047170.4235169,-7291841.29237555,20702714.3010544,-0.000154002370411,2.098547206
2092,594655.445748488,24443062.2011339,4,1402455.23589249,-25299397.6621209,-7918770.74295988,-4.93E-05,13.790453068
2092,594655.445748488,23501550.5007741,5,-21758723.1512324,4238232.9580352,14636456.7011664,-7.66E-06,1.798754748
2092,594655.445748488,20829589.0401726,7,-5021706.15190391,-15499447.4918142,21181663.1843171,-0.000215249261555,11.99169832
2092,594655.445748488,22213234.6737748,8,7878096.28664097,-18732861.7805882,16996037.6312961,-2.39E-05,4.796679328
2092,594655.445748488,21803977.5091609,9,-6939604.22692021,-25549427.0761926,1970253.18426754,-0.000156390930944,4.796679328
2092,594655.445748488,24438579.4146987,11,11987114.5252805,-23657756.7869586,2739674.75809579,-0.000360124080897,6.295641618
2092,594655.445748488,24700871.1247125,13,-13086562.5963495,11130601.3463083,20109748.0569772,-1.26E-05,3.897301954
2092,594655.445748488,23727465.3821865,23,-668293.25554367,-25380513.8587048,-6738917.19891455,-0.000136052953375,2.99792458
2092,594655.445748488,24118051.1977236,27,13248412.5491462,-7653395.50820617,21545656.9712122,-0.000212145729275,6.295641618
2092,594655.445748488,21627104.1612772,28,-22621445.4557897,-13254472.6397323,4317912.33438187,0.00073897251889,2.698132122
2092,594655.445748488,21147303.6887407,30,-15045187.0084089,-7293564.98063077,20703529.7571351,-0.000154002378746,2.398339664
2092,594656.445748488,24443720.2488448,4,1402884.37815982,-25298447.8769942,-7921728.07416068,-4.93E-05,5.096471786
2092,594656.445748488,23501622.7446756,5,-21760453.1531645,4237474.2563801,14634144.8914976,-7.66E-06,2.698132122
2092,594656.445748488,20829606.7346934,7,-5019645.35770057,-15501092.3362884,21180890.4840224,-0.000215249267936,13.790453068
2092,594656.445748488,22213386.3859678,8,7878720.3044453,-18730786.3627961,16998062.9074319,-2.39E-05,3.297717038
2092,594656.445748488,21804509.0427933,9,-6939357.25820208,-25549743.25963,1967107.69951434,-0.000156390939639,2.99792458
2092,594656.445748488,24438167.7989627,11,11987340.052703,-23657226.2749049,2742693.14742998,-0.000360124068717,5.096471786
2092,594656.445748488,24700194.4750694,13,-13086852.1788282,11128034.143146,20110980.7278698,-1.26E-05,7.195018992
2092,594656.445748488,23728134.5282359,23,-667744.924936178,-25379700.0347649,-6741917.31268847,-0.000136052954473,2.098547206
2092,594656.445748488,24118493.7003451,27,13249015.4630397,-7650696.71024021,21546273.4833933,-0.000212145742001,4.197094412
2092,594656.445748488,21626682.354614,28,-22620919.0672751,-13254485.1265715,4321075.26052732,0.000738972516643,2.99792458
2092,594656.445748488,21147032.6868592,30,-15043203.6065224,-7295288.84272704,20704344.7753442,-0.000154002387082,1.798754748
2092,594657.445748488,24444403.3899689,4,1403313.63638387,-25297497.7500433,-7924685.23629263,-4.93E-05,4.796679328
2092,594657.445748488,23501684.4486455,5,-21762182.9188032,4236715.73933155,14631832.770503,-7.66E-06,2.398339664
2092,594657.445748488,20829585.0964234,7,-5017584.72481248,-15502737.2402833,21180117.3412114,-0.000215249274319,10.49273603
2092,594657.445748488,22213531.9905846,8,7879344.49803105,-18728710.7340661,17000087.8191828,-2.39E-05,3.597509496
2092,594657.445748488,21805032.0956198,9,-6939110.22453806,-25550059.07067,1963962.17275744,-0.000156390948334,2.99792458
2092,594657.445748488,24437730.3220039,11,11987565.4693497,-23656695.4238386,2745711.47932978,-0.000360124056537,5.096471786
2092,594657.445748488,24699520.7919634,13,-13087141.9234337,11125466.8017299,20112212.9654862,-1.26E-05,8.094396366
2092,594657.445748488,23728797.6016096,23,-667196.464396178,-25378885.8675998,-6744917.27822541,-0.000136052955571,2.098547206
2092,594657.445748488,24118976.3035669,27,13249618.5547223,-7647997.87615254,21546889.5300956,-0.000212145754727,3.897301954
2092,594657.445748488,21626278.4518742,28,-22620392.3202856,-13254497.4789898,4324238.09465123,0.000738972514397,2.698132122
2092,594657.445748488,21146766.7106404,30,-15041220.2179769,-7297012.87858388,20705159.3556362,-0.000154002395417,1.798754748
2092,594658.445748489,24445094.4185914,4,1403743.01070185,-25296547.2812405,-7927642.22946661,-4.93E-05,5.096471786
2092,594658.445748489,23501753.970313,5,-21763912.4479666,4235957.40704096,14629520.3383709,-7.66E-06,2.698132122
2092,594658.445748489,20829616.2625123,7,-5015524.25428024,-15504382.2031248,21179343.7561344,-0.000215249280702,10.49273603
2092,594658.445748489,22213678.8865175,8,7879968.86734363,-18726634.8945321,17002112.3664591,-2.39E-05,3.297717038
2092,594658.445748489,21805566.9098931,9,-6938863.12605671,-25550374.5092522,1960816.60427185,-0.000156390957029,2.398339664
2092,594658.445748489,24437283.9105337,11,11987790.7751207,-23656164.2338444,2748729.7535651,-0.000360124044358,5.096471786
2092,594658.445748489,24698869.3055343,13,-13087431.8300951,11122899.3223663,20113444.7697225,-1.26E-05,9.293566198
2092,594658.445748489,23729458.0225502,23,-666647.873946142,-25378071.3572468,-6747917.09542886,-0.000136052956669,1.798754748
2092,594658.445748489,24119457.1268665,27,13250221.8243419,-7645299.00551698,21547505.111394,-0.000212145767452,3.897301954
2092,594658.445748489,21625868.022753,28,-22619865.2147105,-13254509.6971444,4327400.83694933,0.000738972512152,2.398339664
2092,594658.445748489,21146504.9573743,30,-15039236.8428303,-7298737.08815966,20705973.4979963,-0.000154002403753,1.798754748
2092,594659.445748488,24445775.0468841,4,1404172.50129888,-25295596.4705563,-7930599.05379204,-4.93E-05,4.796679328
2092,594659.445748488,23501820.9442487,5,-21765641.7406679,4235199.25940387,14627207.5950774,-7.66E-06,2.99792458
2092,594659.445748488,20829631.9677083,7,-5013463.94542006,-15506027.2252165,21178569.7286314,-0.000215249287085,10.49273603
2092,594659.445748488,22213819.9191773,8,7880593.41245336,-18724558.8441949,17004136.549261,-2.39E-05,3.597509496
2092,594659.445748488,21806092.2661483,9,-6938615.96255482,-25550689.57544,1957670.99391042,-0.000156390965724,2.698132122
2092,594659.445748488,24436862.8367797,11,11988015.9698405,-23655632.7050713,2751747.96971893,-0.00036012403218,6.295641618
2092,594659.445748488,24698215.5854773,13,-13087721.8989188,11120331.7048384,20114676.1406495,-1.26E-05,7.195018992
2092,594659.445748488,23730119.4905038,23,-666099.153571789,-25377256.5037482,-6750916.76418727,-0.000136052957768,2.398339664
2092,594659.445748488,24119932.4358973,27,13250825.2719091,-7642600.09836328,21548120.2272824,-0.000212145780177,3.597509496
2092,594659.445748488,21625453.8243847,28,-22619337.7505557,-13254521.781078,4330563.48731757,0.000738972509907,2.698132122
2092,594659.445748488,21146240.6912769,30,-15037253.4810861,-7300461.47148619,20706787.2024227,-0.000154002412089,1.798754748
2092,594660.445748489,24446450.963618,4,1404602.10820928,-25294645.3180381,-7933555.70915773,-4.93E-05,5.096471786
2092,594660.445748489,23501882.2643138,5,-21767370.7968851,4234441.29634276,14624894.5406424,-7.66E-06,2.99792458
2092,594660.445748489,20829647.1144973,7,-5011403.79840485,-15507672.3064186,21177795.2587527,-0.000215249293469,9.293566198
2092,594660.445748489,22213966.9896124,8,7881218.13332837,-18722482.5832038,17006160.3674708,-2.39E-05,3.297717038
2092,594660.445748489,21806621.5661528,9,-6938368.73404211,-25551004.2692114,1954525.34187242,-0.000156390974419,2.99792458
2092,594660.445748489,24436426.1974314,11,11988241.0538515,-23655100.8372992,2754766.12814731,-0.000360124020003,6.295641618
2092,594660.445748489,24697512.7605076,13,-13088012.1301078,11117763.9486366,20115907.0784362,-1.26E-05,9.293566198
2092,594660.445748489,23730784.3088992,23,-665550.303215875,-25376441.3071392,-6753916.28441911,-0.000136052958867,2.398339664
2092,594660.445748489,24120408.0939324,27,13251428.8974091,-7639901.15480854,21548734.8777386,-0.000212145792901,3.597509496
2092,594660.445748489,21625051.0733593,28,-22618809.9278706,-13254533.7307906,4333726.04553745,0.000738972507664,2.698132122
2092,594660.445748489,21145972.8304346,30,-15035270.1327764,-7302186.02856887,20707600.4689027,-0.000154002420425,2.398339664
2092,594661.445748489,24447134.3839456,4,1405031.83126731,-25293693.8237697,-7936512.19537401,-4.93E-05,6.295641618
2092,594661.445748489,23501955.3109253,5,-21769099.6164238,4233683.5180719,14622581.1752548,-7.66E-06,2.398339664
2092,594661.445748489,20829632.0375092,7,-5009343.81303393,-15509317.4468529,21177020.3464369,-0.000215249299854,8.094396366
2092,594661.445748489,22214112.5593288,8,7881843.02995334,-18720406.1115921,17008183.8210926,-2.39E-05,4.796679328
2092,594661.445748489,21807154.4958026,9,-6938121.44058281,-25551318.59054,1951379.64822818,-0.000156390983114,4.197094412
2092,594661.445748489,24436003.3786556,11,11988466.0268985,-23654568.6307103,2757784.22848417,-0.000360124007826,5.696056702
2092,594661.445748489,24696833.3188297,13,-13088302.5233601,11115196.0547428,20117137.5827561,-1.26E-05,5.696056702
2092,594661.445748489,23731443.7526276,23,-665001.322883989,-25375625.7674267,-6756915.65613892,-0.000136052959967,2.398339664
2092,594661.445748489,24120884.345275,27,13252032.7008012,-7637202.17499183,21549349.0627486,-0.000212145805626,4.197094412
2092,594661.445748489,21624645.0416929,28,-22618281.7466361,-13254545.5463155,4336888.51169163,0.000738972505421,1.49896229
2092,594661.445748489,21145707.4126227,30,-15033286.7980456,-7303910.75924904,20708413.2974002,-0.000154002428761,2.098547206
2092,594662.445748489,24447803.529995,4,1405461.67081543,-25292741.9876979,-7939468.5125964,-4.93E-05,4.197094412
2092,594662.445748489,23502018.8646183,5,-21770828.1993994,4232925.92428752,14620267.4987978,-7.66E-06,1.798754748
2092,594662.445748489,20829607.1534987,7,-5007283.98947998,-15510962.6463603,21176244.9917498,-0.000215249306239,10.49273603
2092,594662.445748489,22214252.5798759,8,7882468.1024759,-18718329.4293397,17010206.9101137,-2.39E-05,3.897301954
2092,594662.445748489,21807686.0294349,9,-6937874.08195615,-25551632.5394815,1948233.91298803,-0.000156390991808,2.698132122
2092,594662.445748489,24435584.5734298,11,11988690.8892149,-23654036.0851837,2760802.27076824,-0.00036012399565,6.295641618
2092,594662.445748489,24696166.8950142,13,-13088593.0787882,11112628.0230282,20118367.6536267,-1.26E-05,5.096471786
2092,594662.445748489,23732112.5845731,23,-664452.212518848,-25374809.8846818,-6759914.87913634,-0.000136052961067,4.197094412
2092,594662.445748489,24121353.2326257,27,13252636.6821536,-7634503.15881326,21549962.7823175,-0.00021214581835,3.297717038
2092,594662.445748489,21624231.0527272,28,-22617753.206751,-13254557.2278524,4340050.8857663,0.000738972503179,2.99792458
2092,594662.445748489,21145448.3815906,30,-15031303.4769418,-7305635.66354199,20709225.6878878,-0.000154002437098,2.398339664
2092,594663.445748489,24448485.6241061,4,1405891.62661142,-25291789.8099551,-7942424.66049313,-4.93E-05,3.597509496
2092,594663.445748489,23502085.4895496,5,-21772556.54566,4232168.51513286,14617953.5114188,-7.66E-06,1.49896229
2092,594663.445748489,20829674.9650448,7,-5005224.32892243,-15512607.9041867,21175469.1949706,-0.000215249312625,9.293566198
2092,594663.445748489,22214398.044891,8,7883093.35078587,-18716252.5366283,17012229.6344169,-2.39E-05,2.99792458
2092,594663.445748489,21808214.3522272,9,-6937626.65817818,-25551946.1160241,1945088.13620033,-0.000156391000503,3.897301954
2092,594663.445748489,24435170.0260572,11,11988915.64077,-23653503.2007466,2763820.25493248,-0.000360123983475,6.295641618
2092,594663.445748489,24695503.2283331,13,-13088883.7964109,11110059.8534783,20119597.2910636,-1.26E-05,5.696056702
2092,594663.445748489,23732770.1087776,23,-663902.971992175,-25373993.65888,-6762913.95355159,-0.000136052962167,4.796679328
2092,594663.445748489,24121827.8436477,27,13253240.841388,-7631804.10654436,21550576.0364064,-0.000212145831073,2.99792458
2092,594663.445748489,21623828.1970005,28,-22617224.3083443,-13254568.7752801,4343213.16749362,0.000738972500938,1.798754748
2092,594663.445748489,21145175.0413799,30,-15029320.1693703,-7307360.7415659,20710037.6404034,-0.000154002445435,2.098547206
2092,594664.445748489,24449163.9838705,4,1406321.69887587,-25290837.2905127,-7945380.63916364,-4.93E-05,3.297717038
2092,594664.445748489,23502157.3844467,5,-21774284.6551445,4231411.29055991,14615639.2131862,-7.66E-06,1.49896229
2092,594664.445748489,22214552.9679241,8,7883718.7749148,-18714175.4335392,17014251.9939313,-2.39E-05,2.99792458
2092,594664.445748489,21808759.8809342,9,-6937379.169291,-25552259.3201307,1941942.31814822,-0.000156391009197,7.195018992
2092,594664.445748489,24434726.581124,11,11989140.2818709,-23652969.9772086,2766838.18124539,-0.0003601239713,6.295641618
2092,594664.445748489,24694828.6029153,13,-13089174.6763161,11107491.5459728,20120826.4950957,-1.26E-05,5.696056702
2092,594664.445748489,23733436.1835887,23,-663353.601371764,-25373177.0901048,-6765912.87911744,-0.000136052963268,4.197094412
2092,594664.445748489,24122311.6683848,27,13253845.1785021,-7629105.01827316,21551188.8249958,-0.000212145843797,2.698132122
2092,594664.445748489,21623420.6995158,28,-22616695.051304,-13254580.1887855,4346375.35697136,0.000738972498698,1.798754748
2092,594664.445748489,21144915.6613434,30,-15027336.8756114,-7309085.99305445,20710849.1548521,-0.000154002453771,1.49896229
2092,594665.445748488,24449846.1826828,4,1406751.88756953,-25289884.4294307,-7948336.44847095,-4.93E-05,3.297717038
2092,594665.445748488,23502223.4858715,5,-21776012.5278712,4230654.25048043,14613324.604064,-7.66E-06,1.798754748
2092,594665.445748488,22214691.3481508,8,7884344.37503835,-18712098.1199092,17016273.98879,-2.39E-05,3.597509496
2092,594665.445748488,21809287.4010165,9,-6937131.6150214,-25552572.1518958,1938796.45852922,-0.000156391017892,5.696056702
2092,594665.445748488,24434315.7331975,11,11989364.8121394,-23652436.4148587,2769856.0490244,-0.000360123959127,7.195018992
2092,594665.445748488,24694149.126337,13,-13089465.7184861,11104923.1006608,20122055.2656718,-1.26E-05,5.096471786
2092,594665.445748488,23734099.7804689,23,-662804.100552516,-25372360.1783579,-6768911.65587843,-0.000136052964369,4.197094412
2092,594665.445748488,24122783.1034672,27,13254449.6935685,-7626405.89381812,21551801.148118,-0.00021214585652,2.698132122
2092,594665.445748488,21623015.8544643,28,-22616165.4356718,-13254591.4683611,4349537.45405686,0.000738972496459,1.49896229
2092,594665.445748488,21144651.7093499,30,-15025353.5955722,-7310811.41813828,20711660.2312664,-0.000154002462109,1.798754748
2092,594666.445748489,24450527.1250794,4,1407182.19274866,-25288931.2267237,-7951292.08840577,-4.93E-05,3.597509496
2092,594666.445748489,23502290.7739111,5,-21777740.1637369,4229897.39494858,14611009.6841536,-7.66E-06,2.098547206
2092,594666.445748489,20829686.9009937,7,-4999046.31755119,-15517544.0321212,21173139.1502874,-0.000215249331786,11.99169832
2092,594666.445748489,22214848.8538161,8,7884970.15092217,-18710020.5961196,17018295.6187121,-2.39E-05,5.696056702
2092,594666.445748489,21809818.7601466,9,-6936883.99549867,-25552884.6112577,1935650.55763565,-0.000156391026586,4.197094412
2092,594666.445748489,24433870.6828443,11,11989589.23203,-23651902.5133838,2772873.85888157,-0.000360123946954,7.195018992
2092,594666.445748489,24693480.7480971,13,-13089756.9228665,11102354.5178056,20123283.6027015,-1.26E-05,5.696056702
2092,594666.445748489,23734757.0603703,23,-662254.469488293,-25371542.9236583,-6771910.28380997,-0.000136052965471,3.897301954
2092,594666.445748489,24123248.8148783,27,13255054.3865503,-7623706.73334164,21552413.0057481,-0.000212145869243,3.297717038
2092,594666.445748489,21622605.2508409,28,-22615635.4614119,-13254602.6140843,4352699.45877607,0.000738972494221,2.398339664
2092,594666.445748489,21144389.2231747,30,-15023370.3293648,-7312537.01671742,20712470.8696129,-0.000154002470446,2.098547206
2092,594667.445748488,24451203.0418133,4,1407612.61448615,-25287977.6824124,-7954247.55893675,-4.93E-05,3.897301954
2092,594667.445748488,23502354.8162102,5,-21779467.5627156,4229140.72390701,14608694.4534749,-7.66E-06,2.99792458
2092,594667.445748488,20829653.1871731,7,-4996987.3043081,-15519189.5258948,21172361.5840583,-0.000215249338174,15.889000274
2092,594667.445748488,22214978.8230378,8,7885596.10289732,-18707942.8618205,17020316.8839664,-2.39E-05,4.197094412
2092,594667.445748488,21810351.654896,9,-6936636.31065481,-25553196.6982279,1932504.61551624,-0.00015639103528,2.398339664
2092,594667.445748488,24433455.0186577,11,11989813.5411747,-23651368.2730719,2775891.61010731,-0.000360123934781,7.195018992
2092,594667.445748488,24692809.6825237,13,-13090048.2895238,11099785.7973142,20124511.5062126,-1.26E-05,7.195018992
2092,594667.445748488,23735424.2519953,23,-661704.70826725,-25370725.3260801,-6774908.76267767,-0.000136052966572,2.99792458
2092,594667.445748488,24123730.4408879,27,13255659.2573596,-7621007.53718243,21553024.3978288,-0.000212145881965,3.297717038
2092,594667.445748488,21622192.0296848,28,-22615105.1285324,-13254613.6259944,4355861.37102354,0.000738972491984,2.99792458
2092,594667.445748488,21144118.9891028,30,-15021387.0769712,-7314262.78884722,20713281.0698973,-0.000154002478783,3.297717038
2092,594668.445748489,24451881.8901839,4,1408043.15284671,-25287023.7965508,-7957202.85992796,-4.93E-05,3.597509496
2092,594668.445748489,23502420.8827346,5,-21781194.7247351,4228384.2373029,14606378.9121144,-7.66E-06,3.297717038
2092,594668.445748489,20829749.5472754,7,-4994928.45460676,-15520835.0775001,21171583.5759041,-0.000215249344563,13.790453068
2092,594668.445748489,22215128.5808065,8,7886222.23073209,-18705864.9174618,17022337.7841942,-2.39E-05,3.897301954
2092,594668.445748489,21810884.5147449,9,-6936388.56034585,-25553508.4128382,1929358.63221572,-0.000156391043975,2.398339664
2092,594668.445748489,24433037.5396485,11,11990037.7398976,-23650833.6937254,2778909.30295746,-0.00036012392261,7.195018992
2092,594668.445748489,24692137.6746386,13,-13090339.8185033,11097216.9392255,20125738.9761738,-1.26E-05,7.195018992
2092,594668.445748489,23736091.4436204,23,-661154.816686023,-25369907.3856292,-6777907.0925198,-0.000136052967675,2.698132122
2092,594668.445748489,24124206.0291222,27,13256264.3061031,-7618308.3050947,21553635.3243941,-0.000212145894688,3.597509496
2092,594668.445748489,21621785.9282176,28,-22614574.4370312,-13254624.5041645,4359023.19063603,0.000738972489748,2.99792458
2092,594668.445748489,21143854.4089014,30,-15019403.8385327,-7315988.73442355,20714090.8320669,-0.000154002487121,2.698132122
2092,594669.445748489,24452565.1709097,4,1408473.8077667,-25286069.5691828,-7960157.99129787,-4.93E-05,3.897301954
2092,594669.445748489,23502491.0675103,5,-21782921.6497096,4227627.93521319,14604063.0601413,-7.66E-06,3.297717038
2092,594669.445748489,20829751.676202,7,-4992869.7661608,-15522480.6883691,21170805.1252577,-0.000215249350952,13.790453068
2092,594669.445748489,22215273.4176137,8,7886848.53454024,-18703786.7629167,17024358.3195174,-2.39E-05,3.897301954
2092,594669.445748489,21811416.990689,9,-6936140.74461479,-25553819.7550685,1926212.60780154,-0.000156391052669,2.698132122
2092,594669.445748489,24432615.1745784,11,11990261.8281738,-23650298.7753647,2781926.93739519,-0.000360123910439,7.195018992
2092,594669.445748489,24691465.876156,13,-13090631.5097741,11094647.9436708,20126966.0125524,-1.26E-05,7.195018992
2092,594669.445748489,23736748.6188205,23,-660604.79471968,-25369089.102309,-6780905.27336623,-0.000136052968777,2.698132122
2092,594669.445748489,24124680.3609408,27,13256869.5327292,-7615609.03726036,21554245.7854215,-0.00021214590741,3.597509496
2092,594669.445748489,21621377.6629233,28,-22614043.386905,-13254635.248616,4362184.91764097,0.000738972487512,2.99792458
2092,594669.445748489,21143581.0337903,30,-15017420.6140143,-7317714.85349411,20714900.156142,-0.000154002495459,3.297717038
2092,594670.445748489,24453246.8811159,4,1408904.57938942,-25285115.0003163,-7963112.95304335,-4.93E-05,3.897301954
2092,594670.445748489,23502566.6269531,5,-21784648.3375872,4226871.8175777,14601746.8976147,-7.66E-06,2.398339664
2092,594670.445748489,20829783.7497022,7,-4990811.24029769,-15524126.3576297,21170026.2324552,-0.000215249357341,18.287339938
2092,594670.445748489,22215423.3149841,8,7887475.0143174,-18701708.398316,17026378.4898264,-2.39E-05,3.297717038
2092,594670.445748489,21811949.4317327,9,-6935892.86335873,-25554130.7249377,1923066.54234368,-0.000156391061363,3.297717038
2092,594670.445748489,24432174.4867796,11,11990485.8061865,-23649763.5178894,2784944.51349256,-0.000360123898269,9.293566198
2092,594670.445748489,24690800.6389554,13,-13090923.3633523,11092078.8107611,20128192.6152963,-1.26E-05,6.295641618
2092,594670.445748489,23737416.5433547,23,-660054.64243807,-25368270.4762049,-6783903.3049435,-0.000136052969881,2.698132122
2092,594670.445748489,24125147.1193649,27,13257474.9372751,-7612909.73364272,21554855.7809122,-0.000212145920131,4.197094412
2092,594670.445748489,21620975.3307031,28,-22613511.9781586,-13254645.8594072,4365346.55188728,0.000738972485278,2.398339664
2092,594670.445748489,21143324.0967843,30,-15015437.4036674,-7319441.14582497,20715709.0420367,-0.000154002503797,2.098547206
2092,594671.445748488,24453916.1667671,4,1409335.46782404,-25284160.0899467,-7966067.74520703,-4.93E-05,4.197094412
2092,594671.445748488,23502631.2276592,5,-21786374.7884218,4226115.88426066,14599430.4244595,-7.66E-06,1.49896229
2092,594671.445748488,20829782.0744813,7,-4988752.87639031,-15525772.0856539,21169246.8973454,-0.000215249363732,9.293566198
2092,594671.445748488,22215568.5356961,8,7888101.67013701,-18699629.8236394,17028398.2951435,-2.39E-05,3.297717038
2092,594671.445748488,21812484.6648112,9,-6935644.91656323,-25554441.3224386,1919920.43594033,-0.000156391070057,5.096471786
2092,594671.445748488,24431753.0989216,11,11990709.6737201,-23649227.9214732,2787962.03080562,-0.000360123886099,10.49273603
2092,594671.445748488,24690140.9160235,13,-13091215.3792501,11089509.5405587,20129418.7843828,-1.26E-05,5.096471786
2092,594671.445748488,23738072.6017408,23,-659504.359635719,-25367451.5072896,-6786901.18740993,-0.000136052970984,3.597509496
2092,594671.445748488,24125632.3052189,27,13258080.5196311,-7610210.3946404,21555465.3108008,-0.000212145932853,4.796679328
2092,594671.445748488,21620564.4478762,28,-22612980.2107209,-13254656.3366588,4368508.0934598,0.000738972483044,1.798754748
2092,594671.445748488,21143059.202479,30,-15013454.2073489,-7321167.6116061,20716517.4897988,-0.000154002512135,1.798754748
2092,594672.445748489,24454603.6704456,4,1409766.47284683,-25283204.8382149,-7969022.36742839,-4.93E-05,5.096471786
2092,594672.445748489,23502698.4807984,5,-21788101.0020646,4225360.13537503,14597113.6408275,-7.66E-06,1.49896229
2092,594672.445748489,20829795.6856511,7,-4986694.67501903,-15527417.8720577,21168467.1200686,-0.000215249370123,11.99169832
2092,594672.445748489,22215736.5114921,8,7888728.50181277,-18697551.0391976,17030417.7352444,-2.39E-05,7.195018992
2092,594672.445748489,21813017.2105562,9,-6935396.90417452,-25554751.5475821,1916774.28859632,-0.000156391078751,2.99792458
2092,594672.445748489,24431315.2031576,11,11990933.4310195,-23648691.9859524,2790979.48963547,-0.000360123873931,9.293566198
2092,594672.445748489,24689454.4942585,13,-13091507.557586,11086940.1327649,20130644.5199192,-1.26E-05,5.696056702
2092,594672.445748489,23738737.9785432,23,-658953.946475487,-25366632.195646,-6789898.92049174,-0.000136052972088,4.197094412
2092,594672.445748489,24126114.4896355,27,13258686.2798668,-7607511.02007544,21556074.3751202,-0.000212145945574,5.096471786
2092,594672.445748489,21620158.3115085,28,-22612448.0846688,-13254666.6803201,4371669.54215667,0.000738972480812,2.098547206
2092,594672.445748489,21142793.7148663,30,-15011471.0251842,-7322894.25071983,20717325.4993916,-0.000154002520473,3.597509496
2092,594673.445748489,24455279.866383,4,1410197.59477184,-25282249.2450471,-7971976.81993309,-4.93E-05,8.094396366
2092,594673.445748489,23502763.3607079,5,-21789826.9785029,4224604.57081889,14594796.5467318,-7.66E-06,1.49896229
2092,594673.445748489,20829821.3025708,7,-4984636.63616115,-15529063.7168202,21167686.9006311,-0.000215249376514,20.98547206
2092,594673.445748489,22215863.4792764,8,7889355.50982375,-18695472.0444727,17032436.8105142,-2.39E-05,3.897301954
2092,594673.445748489,21813540.7868892,9,-6935148.82605026,-25555061.4004029,1913628.1003153,-0.000156391087444,2.99792458
2092,594673.445748489,24430894.4435075,11,11991157.0779544,-23648155.7114524,2793996.8895768,-0.000360123861763,9.293566198
2092,594673.445748489,24688784.301196,13,-13091799.8982385,11084370.5879268,20131869.8217024,-1.26E-05,4.796679328
2092,594673.445748489,23739398.8531895,23,-658403.402758608,-25365812.5412714,-6792896.50425825,-0.000136052973192,4.796679328
2092,594673.445748489,24126584.3890988,27,13259292.218028,-7604811.60988202,21556682.9738767,-0.000212145958294,5.096471786
2092,594673.445748489,21619743.8688372,28,-22611915.5999055,-13254676.8905607,4374830.89804654,0.00073897247858,3.297717038
2092,594673.445748489,21142526.7265349,30,-15009487.8572096,-7324621.06317223,20718133.0707992,-0.000154002528812,1.798754748
2092,594674.445748489,24455944.1612719,4,1410628.83361473,-25281293.310476,-7974931.10266191,-4.93E-05,9.293566198
2092,594674.445748489,23502830.4742453,5,-21791552.7176458,4223849.19063352,14592479.1422595,-7.66E-06,1.798754748
2092,594674.445748489,20829811.9841545,7,-4982578.75937826,-15530709.6201975,21166906.2389251,-0.000215249382906,15.889000274
2092,594674.445748489,22215999.8352778,8,7889982.69383243,-18693392.8399823,17034455.5205696,-2.39E-05,3.297717038
2092,594674.445748489,21814074.6937512,9,-6934900.68230815,-25555370.8808449,1910481.87136914,-0.000156391096138,5.696056702
2092,594674.445748489,24430472.8811473,11,11991380.6146563,-23647619.097893,2797014.2307449,-0.000360123849596,8.094396366
2092,594674.445748489,24688117.5283761,13,-13092092.4012559,11081800.9059774,20133094.6897578,-1.26E-05,5.096471786
2092,594674.445748489,23740056.866,23,-657852.728489216,-25364992.5442005,-6795893.93862449,-0.000136052974297,5.096471786
2092,594674.445748489,24127061.33845,27,13259898.3340259,-7602112.16438524,21557291.1070187,-0.000212145971015,4.197094412
2092,594674.445748489,21619340.5943053,28,-22611382.7565381,-13254686.967299,4377992.16085543,0.000738972476349,2.098547206
2092,594674.445748489,21142257.7837791,30,-15007504.7034878,-7326348.04891788,20718940.2040045,-0.00015400253715,1.798754748
2092,594675.445748489,24456629.9897295,4,1411060.18919406,-25280337.0346499,-7977885.21522346,-4.93E-05,8.094396366
2092,594675.445748489,23502893.6440336,5,-21793278.2194874,4223093.994723,14590161.4274123,-7.66E-06,2.698132122
2092,594675.445748489,22216151.4427695,8,7890610.0538424,-18691313.4258284,17036473.8653294,-2.39E-05,3.897301954
2092,594675.445748489,21814606.1226822,9,-6934652.47277825,-25555679.9889559,1907335.60168935,-0.000156391104832,3.597509496
2092,594675.445748489,24430052.4705015,11,11991604.0411839,-23647082.1452585,2800031.51305693,-0.000360123837429,8.094396366
2092,594675.445748489,24687456.3745264,13,-13092385.0666582,11079231.086992,20134319.1240503,-1.26E-05,4.796679328
2092,594675.445748489,23740718.0896506,23,-657301.923645971,-25364172.2044801,-6798891.22346436,-0.000136052975402,4.197094412
2092,594675.445748489,24127528.8995842,27,13260504.6279294,-7599412.68343814,21557898.7745679,-0.000212145983735,3.897301954
