week,seconds of week [s],pr [m],SV,sat x ECEF [m],sat y ECEF [m],sat z ECEF [m],idk wtf this is
2092,594418.4,20827959.2945371,7,-5514584.826614,-15111403.6506708,21352285.7911016,-0.000215247764926
2092,594418.4,22182292.6805879,8,7735110.94200842,-19218654.8680046,16505866.2141472,-2.39E-05
2092,594418.4,21679900.4930573,9,-6996419.95249256,-25463978.9462733,2714400.40411103,-0.000156388867898
2092,594418.4,24540563.3034295,11,11930435.7538416,-23773957.4688196,2022832.85216395,-0.000360126988328
2092,594418.4,24860072.8115934,13,-13022467.494815,11734982.7045361,19805446.5725589,-1.26E-05
2092,594418.4,23571377.7564621,23,-794678.397181728,-25563643.4836268,-6023857.58300936,-0.000136052704432
2092,594418.4,24008030.5763124,27,13110546.8500612,-8291820.47367358,21386446.5018454,-0.000212142704924
2092,594418.4,21726113.4858921,28,-22736105.5843997,-13247602.3463735,3565858.64565123,0.000738973077108
2092,594418.4,21211170.7876592,30,-15515501.7011386,-6889975.74493139,20498061.7958454,-0.00015400040838
2092,594419.4,24283359.7279043,4,1304328.65051843,-25513915.3307666,-7216259.6659103,-4.93E-05
2092,594419.4,23489028.4339268,5,-21343951.6787924,4422500.1278479,15173229.5746634,-7.66E-06
2092,594419.4,20827948.5452029,7,-5512486.85059189,-15113033.035212,21351618.313782,-0.000215247771175
2092,594419.4,22182413.5756964,8,7735693.93420467,-19216631.1016651,16507976.637891,-2.39E-05
2092,594419.4,21680419.4974333,9,-6996186.93261451,-25464383.5012822,2711266.74239337,-0.000156388876613
2092,594419.4,24540107.9574478,11,11930688.822148,-23773506.9296203,2025863.11330536,-0.000360126975974
2092,594419.4,24859402.8279335,13,-13022719.1177712,11732450.1031359,19806781.1579018,-1.26E-05
2092,594419.4,23572030.4644064,23,-794159.670936964,-25562911.8357816,-6026890.96153767,-0.000136052705435
2092,594419.4,24008488.0861211,27,13111107.5178633,-8289132.33224782,21387172.949761,-0.00021214271772
2092,594419.4,21725681.8722065,28,-22735663.9362703,-13247648.2014193,3569041.4549167,0.000738973074646
2092,594419.4,21210897.1333446,30,-15513516.7402594,-6891657.61283841,20498980.0706541,-0.000154000416673
2092,594420.4,24284044.9979549,4,1304731.60667672,-25513047.1091233,-7219255.06832835,-4.93E-05
2092,594420.4,23489076.0381208,5,-21345735.9560791,4421697.23706579,15170992.6012144,-7.66E-06
2092,594420.4,20827946.4162764,7,-5510389.02660732,-15114662.4907977,21350950.3910372,-0.000215247777425
2092,594420.4,22182533.7378958,8,7736277.09684258,-19214607.110423,16510086.7075543,-2.39E-05
2092,594420.4,21680938.397108,9,-6995953.85980315,-25464787.6831081,2708133.02289039,-0.000156388885327
2092,594420.4,24539681.613728,11,11930941.7689372,-23773056.0546259,2028893.33160741,-0.000360126963621
2092,594420.4,24858732.1462649,13,-13022970.8988615,11729917.348093,19808115.3165349,-1.26E-05
2092,594420.4,23572685.4757795,23,-793640.824716362,-25562179.8378285,-6029924.20758662,-0.000136052706438
2092,594420.4,24008939.5581545,27,13111668.3641492,-8286444.1374684,21387898.9354427,-0.000212142730515
2092,594420.4,21725256.7151015,28,-22735221.9317062,-13247693.9093107,3572224.18811872,0.000738973072184
2092,594420.4,21210631.1920263,30,-15511531.7792991,-6893339.661156,20499897.9120456,-0.000154000424965
2092,594421.4,24284716.3427318,4,1305134.66874298,-25512178.538271,-7222250.31703639,-4.93E-05
2092,594421.4,23489115.7199159,5,-21347520.0098458,4420894.53584988,15168755.3048529,-7.66E-06
2092,594421.4,20827960.8999571,7,-5508291.35479998,-15116292.0173203,21350282.0228969,-0.000215247783675
2092,594421.4,22182650.7590559,8,7736860.42994642,-19212582.8943224,16512196.423109,-2.39E-05
2092,594421.4,21681457.157181,9,-6995720.73402725,-25465191.4917473,2704999.24566924,-0.000156388894041
2092,594421.4,24539250.0349429,11,11931194.5944611,-23772604.8436812,2031923.50735155,-0.000360126951268
2092,594421.4,24858057.7302497,13,-13023222.8381065,11727384.4394469,19809449.0484425,-1.26E-05
2092,594421.4,23573339.719343,23,-793121.858473186,-25561447.4897877,-6032957.32111938,-0.000136052707441
2092,594421.4,24009399.8250976,27,13112229.3888542,-8283755.88959652,21388624.4588397,-0.00021214274331
2092,594421.4,21724835.9205509,28,-22734779.5706976,-13247739.4700958,3575406.84521165,0.000738973069723
2092,594421.4,21210353.6637633,30,-15509546.8181604,-6895021.89002588,20500815.3200586,-0.000154000433258
2092,594422.4,24285389.9211366,4,1305537.83657728,-25511309.618295,-7225245.411806,-4.93E-05
2092,594422.4,23489156.1346202,5,-21349303.8399643,4420092.02430131,15166517.6856945,-7.66E-06
2092,594422.4,20827959.050234,7,-5506193.83489956,-15117921.6149387,21349613.2093,-0.000215247789925
2092,594422.4,22182770.3279479,8,7737443.93345553,-19210558.4534915,16514305.7844684,-2.39E-05
2092,594422.4,21681976.9293666,9,-6995487.55530621,-25465594.9271805,2701865.4108121,-0.000156388902755
2092,594422.4,24538819.7474738,11,11931447.2986622,-23772153.2968304,2034953.64040471,-0.000360126938917
2092,594422.4,24857393.9239669,13,-13023474.9354429,11724851.3774626,19810782.3535308,-1.26E-05
2092,594422.4,23573997.9764566,23,-792602.772264969,-25560714.7916966,-6035990.30201729,-0.000136052708445
2092,594422.4,24009851.541434,27,13112790.5920243,-8281067.5885261,21389349.5199789,-0.000212142756105
2092,594422.4,21724412.8225716,28,-22734336.8532353,-13247784.8838109,3578589.42619575,0.000738973067263
2092,594422.4,21210082.3128775,30,-15507561.8570665,-6896704.2992156,20501732.2946178,-0.000154000441551
2092,594423.4,24286061.3357143,4,1305941.11033501,-25510440.3492053,-7228240.35262217,-4.93E-05
2092,594423.4,23489196.2003201,5,-21351087.4464031,4419289.70232642,15164279.7437759,-7.66E-06
2092,594423.4,20827955.9440953,7,-5504096.46706073,-15119551.2835207,21348943.9502909,-0.000215247796176
2092,594423.4,22182890.4552468,8,7738027.60746521,-19208533.7879451,16516414.7916051,-2.39E-05
2092,594423.4,21682490.0704694,9,-6995254.32345939,-25465997.9894544,2698731.51830078,-0.000156388911469
2092,594423.4,24538384.6786451,11,11931699.8816956,-23771701.4139962,2037983.73076893,-0.000360126926566
2092,594423.4,24856716.6112155,13,-13023727.1910135,11722318.1618812,19812115.2318804,-1.26E-05
2092,594423.4,23574647.8574656,23,-792083.565873415,-25559981.7435562,-6039023.15034314,-0.00013605270945
2092,594423.4,24010306.2592079,27,13113351.9736398,-8278379.23442433,21390074.1188191,-0.000212142768899
2092,594423.4,21723984.3499252,28,-22733893.779254,-13247830.1505951,3581771.93104132,0.000738973064804
2092,594423.4,21209811.4854982,30,-15505576.896004,-6898386.88880037,20502648.8357219,-0.000154000449844
2092,594424.4,24286736.9732447,4,1306344.490024,-25509570.7310528,-7231235.13935063,-4.93E-05
2092,594424.4,23489246.7710511,5,-21352870.8290297,4418487.56998206,15162041.4792311,-7.66E-06
2092,594424.4,20827959.4341388,7,-5501999.25140588,-15121181.0229638,21348274.2459,-0.000215247802428
2092,594424.4,22183002.4507442,8,7738611.45206526,-19206508.8976666,16518523.4445314,-2.39E-05
2092,594424.4,21682998.7094161,9,-6995021.03843838,-25466400.6785669,2695597.5682313,-0.000156388920183
2092,594424.4,24537971.7366925,11,11931952.3434383,-23771249.1952784,2041013.77810233,-0.000360126914216
2092,594424.4,24856050.9552096,13,-13023979.6047493,11719784.7930574,19813447.6833479,-1.26E-05
2092,594424.4,23575309.3952201,23,-791564.239403422,-25559248.3454411,-6042055.86582111,-0.000136052710455
2092,594424.4,24010761.2212848,27,13113913.5337137,-8275690.82732704,21390798.2553508,-0.000212142781693
2092,594424.4,21723563.0318681,28,-22733450.3487963,-13247875.2704427,3584954.3595419,0.000738973062346
2092,594424.4,21209533.4686291,30,-15503591.9349666,-6900069.65883018,20503564.9433724,-0.000154000458138
2092,594425.4,24287415.0189052,4,1306747.97560366,-25508700.7638654,-7234229.77194919,-4.93E-05
2092,594425.4,23489276.6458239,5,-21354653.9879928,4417685.6270852,15159802.8918733,-7.66E-06
2092,594425.4,20827961.7375675,7,-5499902.18795165,-15122810.8332514,21347604.0961211,-0.00021524780868
2092,594425.4,22183125.2653767,8,7739195.46707951,-19204483.7829062,16520631.7430719,-2.39E-05
2092,594425.4,21683511.5364151,9,-6994787.70035247,-25466802.9944663,2692463.5607577,-0.000156388928897
2092,594425.4,24537550.139432,11,11932204.684045,-23770796.6405733,2044043.78265528,-0.000360126901866
2092,594425.4,24855381.1111515,13,-13024232.1766813,11717251.2709197,19814779.7079765,-1.26E-05
2092,594425.4,23575963.7434849,23,-791044.792761618,-25558514.5973328,-6045088.44857793,-0.00013605271146
2092,594425.4,24011208.7146685,27,13114475.2722437,-8273002.36725891,21391521.929579,-0.000212142794487
2092,594425.4,21723141.713811,28,-22733006.5618695,-13247920.243359,3588136.71170966,0.000738973059889
2092,594425.4,21209271.9596661,30,-15501606.9742329,-6901752.60899708,20504480.617478,-0.000154000466431
2092,594426.4,24288094.9840897,4,1307151.56716741,-25507830.447668,-7237224.25036031,-4.93E-05
2092,594426.4,23489319.5384591,5,-21356436.9230095,4416883.8738437,15157563.9820015,-7.66E-06
2092,594426.4,20827967.7753429,7,-5497805.27676476,-15124440.7143118,21346933.5009766,-0.000215247814933
2092,594426.4,22183247.0329961,8,7739779.65264461,-19202458.4436049,16522739.6872664,-2.39E-05
2092,594426.4,21684030.8199946,9,-6994554.30912147,-25467204.93716,2689329.49596906,-0.000156388937611
2092,594426.4,24537089.9771902,11,11932456.9037993,-23770343.7497139,2047073.7446672,-0.000360126889518
2092,594426.4,24854702.1231792,13,-13024484.9068673,11714717.5954503,19816111.3057602,-1.26E-05
2092,594426.4,23576623.3268151,23,-790525.225959081,-25557780.4992881,-6048120.89842218,-0.000136052712466
2092,594426.4,24011671.6340447,27,13115037.1891548,-8270313.85454411,21392245.1414345,-0.00021214280728
2092,594426.4,21722714.5324807,28,-22732562.4184118,-13247965.0694712,3591318.98754116,0.000738973057432
2092,594426.4,21208993.4890914,30,-15499622.0135691,-6903435.7396166,20505395.8581211,-0.000154000474725
2092,594427.4,24288772.4015423,4,1307555.26481293,-25506959.7824745,-7240218.57456515,-4.93E-05
2092,594427.4,23489372.2381167,5,-21358219.6340507,4416082.31019631,15155324.74964,-7.66E-06
2092,594427.4,20827975.1742352,7,-5495708.51785059,-15126070.6661163,21346262.4604729,-0.000215247821187
2092,594427.4,22183356.3760604,8,7740364.00887406,-19200432.8797168,16524847.2771507,-2.39E-05
2092,594427.4,21684549.6847688,9,-6994320.86462767,-25467606.5066761,2686195.37385997,-0.000156388946325
2092,594427.4,24536680.6997833,11,11932709.0021705,-23769890.5230718,2050103.66317117,-0.00036012687717
2092,594427.4,24854034.6872511,13,-13024737.7952578,11712183.7669436,19817442.4765785,-1.26E-05
2092,594427.4,23577279.769106,23,-790005.538867269,-25557046.0513162,-6051153.2153718,-0.000136052713472
2092,594427.4,24012118.534121,27,13115599.2845752,-8267625.28886023,21392967.8909787,-0.000212142820073
2092,594427.4,21722296.529965,28,-22732117.9184738,-13248009.7487647,3594501.18680999,0.000738973054977
2092,594427.4,21208722.975816,30,-15497637.0532339,-6905119.05043987,20506310.6652058,-0.000154000483019
2092,594428.4,24289445.4215401,4,1307959.06862426,-25506088.7683083,-7243212.74451417,-4.93E-05
2092,594428.4,23489407.8714613,5,-21360002.1212525,4415280.93589085,15153085.1946396,-7.66E-06
2092,594428.4,20827978.7340796,7,-5493611.91118329,-15127700.6886544,21345590.974611,-0.000215247827441
2092,594428.4,22183473.5368223,8,7740948.53567647,-19198407.09147,16526954.5125349,-2.39E-05
2092,594428.4,21685064.9896987,9,-6994087.36677256,-25468007.7030325,2683061.19446882,-0.000156388955038
2092,594428.4,24536250.4472147,11,11932960.9797018,-23769436.9603046,2053133.53882496,-0.000360126864822
2092,594428.4,24853368.2285352,13,-13024990.841922,11709649.7853312,19818773.2204478,-1.26E-05
2092,594428.4,23577934.7804791,23,-789485.731431813,-25556311.2534508,-6054185.39933814,-0.000136052714478
2092,594428.4,24012572.9726914,27,13116161.55842,-8264936.67055437,21393690.1781394,-0.000212142832866
2092,594428.4,21721869.5929378,28,-22731673.0619465,-13248054.2814195,3597683.30963684,0.000738973052522
2092,594428.4,21208447.4368779,30,-15495652.0931722,-6906802.5415755,20507225.0387503,-0.000154000491313
2092,594429.4,24290109.2278229,4,1308362.97862038,-25505217.4051861,-7246206.76019238,-4.93E-05
2092,594429.4,23489454.7078457,5,-21361784.3843509,4414479.75118172,15150845.3172596,-7.66E-06
2092,594429.4,20827979.1179844,7,-5491515.45684834,-15129330.7818596,21344919.0434039,-0.000215247833695
2092,594429.4,22183591.7445973,8,7741533.23307396,-19196381.0788827,16529061.3934227,-2.39E-05
2092,594429.4,21685578.0261002,9,-6993853.81557612,-25468408.5262101,2679926.95787518,-0.000156388963752
2092,594429.4,24535807.1418832,11,11933212.8363268,-23768983.0614621,2056163.3714853,-0.000360126852476
2092,594429.4,24852686.5881298,13,-13025244.0469092,11707115.6505205,19820103.5374114,-1.26E-05
2092,594429.4,23578587.2092199,23,-788965.803662555,-25555576.1057147,-6057217.45026643,-0.000136052715485
2092,594429.4,24013040.7432281,27,13116724.0106463,-8262247.9997983,21394412.0028884,-0.000212142845659
2092,594429.4,21721443.0747158,28,-22731227.848896,-13248098.6673807,3600865.35585604,0.000738973050069
2092,594429.4,21208177.7263125,30,-15493667.1335476,-6908486.21285746,20508138.9787019,-0.000154000499607
2092,594430.4,24290802.6994759,4,1308766.99456995,-25504345.6932607,-7249200.62115185,-4.93E-05
2092,594430.4,23489484.1289128,5,-21363566.4234974,4413678.75580888,15148605.1173312,-7.66E-06
2092,594430.4,20827977.0588587,7,-5489419.15488303,-15130960.9456835,21344246.6668643,-0.00021524783995
2092,594430.4,22183706.0086231,8,7742118.10113683,-19194354.841962,16531167.9198076,-2.39E-05
2092,594430.4,21686091.9001122,9,-6993620.21099251,-25468808.9762065,2676792.66417401,-0.000156388972465
2092,594430.4,24535374.5858859,11,11933464.5719474,-23768528.8266269,2059193.1608519,-0.00036012684013
2092,594430.4,24852009.9733872,13,-13025497.4101713,11704581.3627981,19821433.427353,-1.26E-05
2092,594430.4,23579230.598748,23,-788445.75544842,-25554840.6081207,-6060249.3681591,-0.000136052716493
2092,594430.4,24013482.0941352,27,13117286.641414,-8259559.27616663,21395133.3653081,-0.000212142858451
2092,594430.4,21721014.7067707,28,-22730782.2792915,-13248142.9067302,3604047.32542899,0.000738973047616
2092,594430.4,21207906.1311236,30,-15491682.1743458,-6910170.06434395,20509052.4850652,-0.000154000507902
2092,594431.4,24291495.1241158,4,1309171.1167067,-25503473.6324649,-7252194.32763484,-4.93E-05
2092,594431.4,23489519.4132531,5,-21365348.238466,4412877.94997135,15146364.5950776,-7.66E-06
2092,594431.4,20827979.9555949,7,-5487323.00543399,-15132591.1800176,21343573.8450205,-0.000215247846206
2092,594431.4,22183821.6337658,8,7742703.13982171,-19192328.3808255,16533274.0916074,-2.39E-05
2092,594431.4,21686617.0469649,9,-6993386.55308564,-25469209.0529802,2673658.31354198,-0.000156388981179
2092,594431.4,24534938.295542,11,11933716.1866635,-23768074.2557413,2062222.90700653,-0.000360126827785
2092,594431.4,24851340.1642295,13,-13025750.9317006,11702046.9222711,19822762.8902356,-1.26E-05
2092,594431.4,23579886.4477315,23,-787925.586960029,-25554104.7607441,-6063281.15273086,-0.0001360527175
2092,594431.4,24013931.0882376,27,13117849.4505762,-8256870.5001659,21395854.2653018,-0.000212142871243
2092,594431.4,21720590.4221766,28,-22730336.3531728,-13248186.9994504,3607229.21822485,0.000738973045164
2092,594431.4,21207630.557285,30,-15489697.2156186,-6911854.09600169,20509965.5578263,-0.000154000516196
2092,594432.4,24292143.8534105,4,1309575.34549874,-25502601.2226864,-7255187.87999921,-4.93E-05
2092,594432.4,23489564.9583214,5,-21367129.829186,4412077.33359955,15144123.7505832,-7.66E-06
2092,594432.4,20827980.8281058,7,-5485227.00841154,-15134221.4848796,21342900.5778697,-0.000215247852462
2092,594432.4,22183940.3301469,8,7743288.34921647,-19190301.6955183,16535379.9087626,-2.39E-05
2092,594432.4,21687128.1638425,9,-6993152.84152744,-25469608.756637,2670523.90578576,-0.000156388989892
2092,594432.4,24534499.9460724,11,11933967.6806022,-23767619.3487518,2065252.60986411,-0.00036012681544
2092,594432.4,24850668.5751495,13,-13026004.6115933,11699512.3288555,19824091.9260668,-1.26E-05
2092,594432.4,23580546.5545682,23,-787405.29798851,-25553368.5635983,-6066312.80399333,-0.000136052718508
2092,594432.4,24014390.6222716,27,13118412.4381531,-8254181.67185315,21396574.7028474,-0.000212142884035
2092,594432.4,21720173.6760765,28,-22729890.0704937,-13248230.9456659,3610411.03413541,0.000738973042714
2092,594432.4,21207358.2989879,30,-15487712.2574587,-6913538.30779479,20510878.1969419,-0.000154000524491
2092,594433.4,24292813.2786634,4,1309979.68048535,-25501728.4641627,-7258181.27754094,-4.93E-05
2092,594433.4,23489625.196473,5,-21368911.1955697,4411276.90672436,15141882.5839275,-7.66E-06
2092,594433.4,20827989.5183142,7,-5483131.16397239,-15135851.8601511,21342226.8654452,-0.000215247858719
2092,594433.4,22184066.5301216,8,7743873.72930177,-19188274.7861411,16537485.3711997,-2.39E-05
2092,594433.4,21687637.1866939,9,-6992919.07636923,-25470008.0871377,2667389.44109405,-0.000156388998605
2092,594433.4,24534068.5766898,11,11934219.0537291,-23767164.1056932,2068282.26927219,-0.000360126803097
2092,594433.4,24850003.3379489,13,-13026258.449829,11696977.5827174,19825420.5347833,-1.26E-05
2092,594433.4,23581205.5096905,23,-786884.888467117,-25552632.0166976,-6069344.32193693,-0.000136052719517
2092,594433.4,24014852.9134399,27,13118975.6041685,-8251492.7912111,21397294.6779498,-0.000212142896826
2092,594433.4,21719736.8971265,28,-22729443.4311234,-13248274.7455696,3613592.77338912,0.000738973040264
2092,594433.4,21207085.1681798,30,-15485727.2998918,-6915222.69972566,20511790.4024056,-0.000154000532786
2092,594434.4,24293492.3364366,4,1310384.12181196,-25500855.3568866,-7261174.52030678,-4.93E-05
2092,594434.4,23489660.0271076,5,-21370692.3378466,4410476.66899542,15139641.0948593,-7.66E-06
2092,594434.4,20827993.4620634,7,-5481035.47201423,-15137482.3058717,21341552.7077306,-0.000215247864976
2092,594434.4,22184183.7955848,8,7744459.28022329,-19186247.6526046,16539590.4789896,-2.39E-05
2092,594434.4,21688156.7843774,9,-6992685.25763125,-25470407.0444505,2664254.91966618,-0.000156389007319
2092,594434.4,24533643.4893857,11,11934470.3061093,-23766708.5265403,2071311.88517389,-0.000360126790754
2092,594434.4,24849336.3557264,13,-13026512.4464637,11694442.683818,19826748.7163923,-1.26E-05
2092,594434.4,23581859.997557,23,-786364.358309421,-25551895.1200628,-6072375.70652809,-0.000136052720526
2092,594434.4,24015305.327785,27,13119538.9486763,-8248803.85814791,21398014.1906249,-0.000212142909617
2092,594434.4,21719322.0007495,28,-22728996.4352401,-13248318.3989934,3616774.43547402,0.000738973037815
2092,594434.4,21206816.6093288,30,-15483742.3430157,-6916907.27172665,20512702.1741807,-0.000154000541081
2092,594435.4,24294165.8450404,4,1310788.66952528,-25499981.900845,-7264167.60838238,-4.93E-05
2092,594435.4,23489703.0593446,5,-21372473.2557054,4409676.6207523,15137399.2836799,-7.66E-06
2092,594435.4,20827999.60454,7,-5478939.93272163,-15139112.82192,21340878.1047536,-0.000215247871234
2092,594435.4,22184302.666468,8,7745045.00184963,-19184220.2950942,16541695.2320123,-2.39E-05
2092,594435.4,21688680.6748143,9,-6992451.3853313,-25470805.6285653,2661120.34150547,-0.000156389016032
2092,594435.4,24533209.8514749,11,11934721.4377791,-23766252.6112668,2074341.45765272,-0.000360126778412
2092,594435.4,24848667.0700752,13,-13026766.6014662,11691907.6322739,19828076.4708666,-1.26E-05
2092,594435.4,23582516.9982549,23,-785843.707641308,-25551157.8737346,-6075406.95762697,-0.000136052721535
2092,594435.4,24015760.5690654,27,13120102.4715896,-8246114.87294769,21398733.2408274,-0.000212142922408
2092,594435.4,21718893.4583023,28,-22728549.0827246,-13248361.9060921,3619956.02069785,0.000738973035367
2092,594435.4,21206546.9336639,30,-15481757.3868721,-6918592.02375489,20513613.5122639,-0.000154000549376
2092,594436.4,24294847.4505454,4,1311193.32362468,-25499108.096107,-7267160.54157262,-4.93E-05
2092,594436.4,23489750.2796338,5,-21374253.949132,4408876.76189436,15135157.1504041,-7.66E-06
2092,594436.4,20828006.9685319,7,-5476844.54608891,-15140743.4082683,21340203.056523,-0.000215247877492
2092,594436.4,22184429.6342523,8,7745630.89420572,-19182192.7137034,16543799.6301814,-2.39E-05
2092,594436.4,21689190.5003758,9,-6992217.45923331,-25471203.8395559,2657985.70648172,-0.000156389024745
2092,594436.4,24532784.0312616,11,11934972.4487275,-23765796.3599036,2077370.98648501,-0.00036012676607
2092,594436.4,24848004.6947103,13,-13027020.9148472,11689372.4282233,19829403.7981392,-1.26E-05
2092,594436.4,23583169.5316971,23,-785322.936306894,-25550420.2777256,-6078438.075242,-0.000136052722545
2092,594436.4,24016224.8146582,27,13120666.172903,-8243425.83572193,21399451.8285295,-0.000212142935199
2092,594436.4,21718464.3225476,28,-22728101.3735978,-13248405.2668965,3623137.52886015,0.000738973032919
2092,594436.4,21206274.9196697,30,-15479772.4314891,-6920276.95583248,20514524.4166406,-0.000154000557672
2092,594437.4,24295526.7526215,4,1311598.08430604,-25498233.9426672,-7270153.31990954,-4.93E-05
2092,594437.4,23489797.0462173,5,-21376034.4181124,4408077.09230503,15132914.6950518,-7.66E-06
2092,594437.4,20828015.6587404,7,-5474749.31212081,-15142374.0648784,21339527.5630525,-0.000215247883751
2092,594437.4,22184548.0514299,8,7746216.95747957,-19180164.9083298,16545903.6735636,-2.39E-05
2092,594437.4,21689716.3103368,9,-6991983.47942254,-25471601.6773525,2654851.014984,-0.000156389033458
2092,594437.4,24532346.3099998,11,11935223.3391972,-23765339.7723163,2080400.4717976,-0.00036012675373
2092,594437.4,24847342.1448431,13,-13027275.3866843,11686837.0716167,19830730.6982092,-1.26E-05
2092,594437.4,23583826.0437889,23,-784802.044257474,-25549682.3320872,-6081469.05921257,-0.000136052723555
2092,594437.4,24016678.1015142,27,13121230.0527159,-8240736.74626711,21400169.9537626,-0.000212142947989
2092,594437.4,21718050.6127855,28,-22727653.3078875,-13248448.4814355,3626318.95971531,0.000738973030473
2092,594437.4,21206002.696273,30,-15477787.4769267,-6921962.06795295,20515434.8872818,-0.000154000565968
2092,594438.4,24296203.192862,4,1312002.95145789,-25497359.4405588,-7273145.943344,-4.93E-05
2092,594438.4,23489832.5399602,5,-21377814.6626448,4407277.61201264,15130671.9175837,-7.66E-06
2092,594438.4,20828007.3873372,7,-5472654.23075417,-15144004.7917951,21338851.6243108,-0.000215247890011
2092,594438.4,22184673.1694911,8,7746803.19147401,-19178136.8792065,16548007.3620138,-2.39E-05
2092,594438.4,21690238.9792585,9,-6991749.44587578,-25471999.1419717,2651716.26687043,-0.00015638904217
2092,594438.4,24531911.1015694,11,11935474.1089866,-23764882.8486291,2083429.9133901,-0.00036012674139
2092,594438.4,24846662.6333644,13,-13027530.0169844,11684301.5623982,19832057.1711263,-1.26E-05
2092,594438.4,23584486.0110238,23,-784281.031607148,-25548944.0368387,-6084499.90948603,-0.000136052724566
2092,594438.4,24017136.5885351,27,13121794.110914,-8238047.60492512,21400887.6164759,-0.000212142960779
2092,594438.4,21717624.0945635,28,-22727204.885533,-13248491.5497791,3629500.31350548,0.000738973028028
2092,594438.4,21205731.7641924,30,-15475802.5232923,-6923647.35998243,20516344.9241659,-0.000154000574264
2092,594439.4,24296862.6714908,4,1312407.92537877,-25496484.5897598,-7276138.411947,-4.93E-05
2092,594439.4,23489889.1135661,5,-21379594.6824698,4406478.32112878,15128428.8182948,-7.66E-06
2092,594439.4,20828015.6936408,7,-5470559.3023049,-15145635.5887708,21338175.2403866,-0.000215247896271
2092,594439.4,22184785.2347894,8,7747389.59645394,-19176108.62618,16550110.6956221,-2.39E-05
2092,594439.4,21690744.9308716,9,-6991515.35829963,-25472396.2334964,2648581.46207173,-0.000156389050883
2092,594439.4,24531487.7243866,11,11935724.7582152,-23764425.5888011,2086459.31109843,-0.00036012672905
2092,594439.4,24845981.4117642,13,-13027784.805777,11681765.9007382,19833383.2167918,-1.26E-05
2092,594439.4,23585138.5793664,23,-783759.898078954,-25548205.3919896,-6087530.62609904,-0.000136052725577
2092,594439.4,24017593.714439,27,13122358.3475689,-8235358.41161529,21401604.8166695,-0.000212142973569
2092,594439.4,21717201.624792,28,-22726756.1065274,-13248534.4720175,3632681.58997839,0.000738973025583
2092,594439.4,21205461.9140252,30,-15473817.570605,-6925332.83198249,20517254.5272716,-0.00015400058256
2092,594440.4,24297547.1388314,4,1312813.00574053,-25495609.3904377,-7279130.72523886,-4.93E-05
2092,594440.4,23489926.0382269,5,-21381374.4778099,4405679.21935977,15126185.396927,-7.66E-06
2092,594440.4,20828028.9209058,7,-5468464.52672232,-15147266.4558247,21337498.411265,-0.000215247902531
2092,594440.4,22184909.3756384,8,7747976.17223473,-19174080.1495414,16552213.6741696,-2.39E-05
